time,eventcode,uuid,computername,eventtype,keywords,logname,message,opcode,recordnumber,sourcename,taskcategory,type,insert_time,network_information_source_network_address,network_information_workstation_name,new_logon_account_domain,new_logon_account_name,subject_account_domain,subject_account_name,raw
1542445241000,4624,43ea8ca6-a1b9-4775-9053-0d8009d83765,db-72.raymond-miller.net,0,Audit Success,Security,An account was successfully logged on.,Info,286169776,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:12 PM,203.0.107.82,desktop-jenniferclark,nunez.com,jenniferclark@acme.com,contreras.com,jenniferclark,11/17/2018 05:02:12 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-72.raymond-miller.net TaskCategory= Logon OpCode= Info RecordNumber= 286169776 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  jenniferclark   Account Domain:  contreras.com   New Logon:   Account Name:  jenniferclark@acme.com   Account Domain:  nunez.com    Network Information:   Workstation Name:  desktop-jenniferclark   Network Address:  203.0.107.82
1542445241000,4624,45097a1f-2d8f-4062-9324-fec27cff9a61,desktop-76.sanders.biz,0,Audit Success,Security,An account was successfully logged on.,Info,4881597004,Microsoft Windows security auditing.,Logon,Information,11/17/2018 03:32:08 AM,198.51.119.78,desktop-leslie03,adams.com,leslie03@acme.com,davis.net,leslie03,11/17/2018 03:32:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-76.sanders.biz TaskCategory= Logon OpCode= Info RecordNumber= 4881597004 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  leslie03   Account Domain:  davis.net   New Logon:   Account Name:  leslie03@acme.com   Account Domain:  adams.com    Network Information:   Workstation Name:  desktop-leslie03   Network Address:  198.51.119.78
1542445241000,4624,4743d6d3-3c01-4f83-af8e-1ae735497987,srv-53.adams-walker.org,0,Audit Success,Security,An account was successfully logged on.,Info,23903110,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:10 AM,203.0.112.151,desktop-gallegospatricia,wood.com,gallegospatricia@acme.com,brock.com,gallegospatricia,11/17/2018 09:02:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-53.adams-walker.org TaskCategory= Logon OpCode= Info RecordNumber= 23903110 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  gallegospatricia   Account Domain:  brock.com   New Logon:   Account Name:  gallegospatricia@acme.com   Account Domain:  wood.com    Network Information:   Workstation Name:  desktop-gallegospatricia   Network Address:  203.0.112.151
1542445241000,4624,479eb34c-0e4c-4770-9812-9d58fe7d3b66,srv-50.vargas.biz,0,Audit Success,Security,An account was successfully logged on.,Info,25935668208,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:10 AM,203.0.247.190,desktop-robinlyons,hughes.biz,robinlyons@acme.com,coleman.info,robinlyons,11/17/2018 09:02:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-50.vargas.biz TaskCategory= Logon OpCode= Info RecordNumber= 25935668208 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  robinlyons   Account Domain:  coleman.info   New Logon:   Account Name:  robinlyons@acme.com   Account Domain:  hughes.biz    Network Information:   Workstation Name:  desktop-robinlyons   Network Address:  203.0.247.190
1542445241000,4624,47fff575-41bb-4d6f-9e64-76b4b3cb6602,web-40.deleon.com,0,Audit Success,Security,An account was successfully logged on.,Info,6179641474,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:08 AM,203.0.54.142,desktop-sadams,foster.info,sadams@acme.com,smith.net,sadams,11/17/2018 09:02:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-40.deleon.com TaskCategory= Logon OpCode= Info RecordNumber= 6179641474 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  sadams   Account Domain:  smith.net   New Logon:   Account Name:  sadams@acme.com   Account Domain:  foster.info    Network Information:   Workstation Name:  desktop-sadams   Network Address:  203.0.54.142
1542445241000,4624,488cfebd-a4ae-4a50-b474-257a2992005d,lt-09.stewart.com,0,Audit Success,Security,An account was successfully logged on.,Info,11137579980,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,192.7.90.194,desktop-jessica57,washington-long.org,jessica57@acme.com,rodriguez.org,jessica57,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-09.stewart.com TaskCategory= Logon OpCode= Info RecordNumber= 11137579980 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  jessica57   Account Domain:  rodriguez.org   New Logon:   Account Name:  jessica57@acme.com   Account Domain:  washington-long.org    Network Information:   Workstation Name:  desktop-jessica57   Network Address:  192.7.90.194
1542445241000,4624,498fe424-3ed9-4a66-9db8-3e5a154a8878,laptop-68.walsh.org,0,Audit Success,Security,An account was successfully logged on.,Info,286169785,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,192.53.38.234,desktop-mwood,erickson.com,mwood@acme.com,jenkins-george.org,mwood,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-68.walsh.org TaskCategory= Logon OpCode= Info RecordNumber= 286169785 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  mwood   Account Domain:  jenkins-george.org   New Logon:   Account Name:  mwood@acme.com   Account Domain:  erickson.com    Network Information:   Workstation Name:  desktop-mwood   Network Address:  192.53.38.234
1542445241000,4624,4cb60cc8-5173-4366-8194-0b366d8e4475,web-53.thomas.net,0,Audit Success,Security,An account was successfully logged on.,Info,10484723126,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,133.179.110.253,desktop-rhampton,garcia.com,rhampton@acme.com,becker-bush.com,rhampton,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-53.thomas.net TaskCategory= Logon OpCode= Info RecordNumber= 10484723126 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  rhampton   Account Domain:  becker-bush.com   New Logon:   Account Name:  rhampton@acme.com   Account Domain:  garcia.com    Network Information:   Workstation Name:  desktop-rhampton   Network Address:  133.179.110.253
1542445241000,4624,4e03443c-26a6-456b-b210-b77767b9b46a,email-95.ward.com,0,Audit Success,Security,An account was successfully logged on.,Info,3452857622,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,192.30.56.161,desktop-sarahobrien,dudley.com,sarahobrien@acme.com,flores.com,sarahobrien,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-95.ward.com TaskCategory= Logon OpCode= Info RecordNumber= 3452857622 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  sarahobrien   Account Domain:  flores.com   New Logon:   Account Name:  sarahobrien@acme.com   Account Domain:  dudley.com    Network Information:   Workstation Name:  desktop-sarahobrien   Network Address:  192.30.56.161
1542445241000,4624,511f3067-6008-4109-b9d8-007f98d84a88,laptop-89.bowers.com,0,Audit Success,Security,An account was successfully logged on.,Info,325092216,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,192.52.204.254,desktop-bauermary,thompson.com,bauermary@acme.com,west.com,bauermary,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-89.bowers.com TaskCategory= Logon OpCode= Info RecordNumber= 325092216 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  bauermary   Account Domain:  west.com   New Logon:   Account Name:  bauermary@acme.com   Account Domain:  thompson.com    Network Information:   Workstation Name:  desktop-bauermary   Network Address:  192.52.204.254
1542445241000,4624,51ebfb2b-7c63-4f54-a429-7d87881eb0af,db-86.blackburn.biz,0,Audit Success,Security,An account was successfully logged on.,Info,10484723148,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,192.31.207.203,desktop-flynnsarah,bush-meadows.com,flynnsarah@acme.com,martinez-long.com,flynnsarah,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-86.blackburn.biz TaskCategory= Logon OpCode= Info RecordNumber= 10484723148 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  flynnsarah   Account Domain:  martinez-long.com   New Logon:   Account Name:  flynnsarah@acme.com   Account Domain:  bush-meadows.com    Network Information:   Workstation Name:  desktop-flynnsarah   Network Address:  192.31.207.203
1542445241000,4624,542374c8-2d52-46c6-902a-77f8c340093c,email-07.riley.com,0,Audit Success,Security,An account was successfully logged on.,Info,115614334,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,101.145.152.200,desktop-burtonbelinda,wright.com,burtonbelinda@acme.com,pham.com,burtonbelinda,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-07.riley.com TaskCategory= Logon OpCode= Info RecordNumber= 115614334 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  burtonbelinda   Account Domain:  pham.com   New Logon:   Account Name:  burtonbelinda@acme.com   Account Domain:  wright.com    Network Information:   Workstation Name:  desktop-burtonbelinda   Network Address:  101.145.152.200
1542445241000,4624,5434da4e-91ad-482d-9b0b-ebf8663747d1,db-51.peterson-grant.info,0,Audit Success,Security,An account was successfully logged on.,Info,2191049668,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,121.10.76.7,desktop-achambers,moore.com,achambers@acme.com,larson-wilson.com,achambers,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-51.peterson-grant.info TaskCategory= Logon OpCode= Info RecordNumber= 2191049668 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  achambers   Account Domain:  larson-wilson.com   New Logon:   Account Name:  achambers@acme.com   Account Domain:  moore.com    Network Information:   Workstation Name:  desktop-achambers   Network Address:  121.10.76.7
1542445241000,4624,5590334e-e0d3-4457-97de-8ed0b812a2f6,email-83.houston.info,0,Audit Success,Security,An account was successfully logged on.,Info,4881597002,Microsoft Windows security auditing.,Logon,Information,11/17/2018 03:32:08 AM,211.238.231.241,desktop-isaiah28,ford.com,isaiah28@acme.com,roman.com,isaiah28,11/17/2018 03:32:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-83.houston.info TaskCategory= Logon OpCode= Info RecordNumber= 4881597002 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  isaiah28   Account Domain:  roman.com   New Logon:   Account Name:  isaiah28@acme.com   Account Domain:  ford.com    Network Information:   Workstation Name:  desktop-isaiah28   Network Address:  211.238.231.241
1542445241000,4624,56535872-aef6-4f4f-9491-ef1f1b239b00,laptop-63.smith.com,0,Audit Success,Security,An account was successfully logged on.,Info,1608356913,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,198.118.56.92,desktop-herringpatricia,archer-miller.net,herringpatricia@acme.com,brandt-valentine.com,herringpatricia,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-63.smith.com TaskCategory= Logon OpCode= Info RecordNumber= 1608356913 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  herringpatricia   Account Domain:  brandt-valentine.com   New Logon:   Account Name:  herringpatricia@acme.com   Account Domain:  archer-miller.net    Network Information:   Workstation Name:  desktop-herringpatricia   Network Address:  198.118.56.92
1542445241000,4624,569c5930-bbe7-435f-865e-9d9776221c64,web-37.hansen-schneider.com,0,Audit Success,Security,An account was successfully logged on.,Info,333289368,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,192.175.53.43,desktop-ericmoon,mills.net,ericmoon@acme.com,robinson.net,ericmoon,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-37.hansen-schneider.com TaskCategory= Logon OpCode= Info RecordNumber= 333289368 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  ericmoon   Account Domain:  robinson.net   New Logon:   Account Name:  ericmoon@acme.com   Account Domain:  mills.net    Network Information:   Workstation Name:  desktop-ericmoon   Network Address:  192.175.53.43
1542445241000,4624,5a9a9fb3-01f5-4a9d-99be-d5f1474b3ec7,srv-62.reyes.biz,0,Audit Success,Security,An account was successfully logged on.,Info,972961937,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,203.0.110.253,desktop-rojaspatricia,garcia-jones.biz,rojaspatricia@acme.com,mcneil-lee.com,rojaspatricia,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-62.reyes.biz TaskCategory= Logon OpCode= Info RecordNumber= 972961937 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  rojaspatricia   Account Domain:  mcneil-lee.com   New Logon:   Account Name:  rojaspatricia@acme.com   Account Domain:  garcia-jones.biz    Network Information:   Workstation Name:  desktop-rojaspatricia   Network Address:  203.0.110.253
1542445241000,4624,5afbe56d-e4e1-4227-92fd-ddb4f57ff8ae,lt-61.madden.com,0,Audit Success,Security,An account was successfully logged on.,Info,3119699416,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,203.0.33.138,desktop-nathan71,pittman.com,nathan71@acme.com,patel.com,nathan71,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-61.madden.com TaskCategory= Logon OpCode= Info RecordNumber= 3119699416 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  nathan71   Account Domain:  patel.com   New Logon:   Account Name:  nathan71@acme.com   Account Domain:  pittman.com    Network Information:   Workstation Name:  desktop-nathan71   Network Address:  203.0.33.138
1542445241000,4624,5e8e4034-4395-4c25-862d-af60e24e21d5,web-33.baldwin.org,0,Audit Success,Security,An account was successfully logged on.,Info,5658718880,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,192.31.205.156,desktop-vmontgomery,palmer.com,vmontgomery@acme.com,howard.net,vmontgomery,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-33.baldwin.org TaskCategory= Logon OpCode= Info RecordNumber= 5658718880 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  vmontgomery   Account Domain:  howard.net   New Logon:   Account Name:  vmontgomery@acme.com   Account Domain:  palmer.com    Network Information:   Workstation Name:  desktop-vmontgomery   Network Address:  192.31.205.156
1542445241000,4624,6143382b-5222-4425-9eda-e48453c7b692,laptop-24.bell.net,0,Audit Success,Security,An account was successfully logged on.,Info,689647797,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:12 PM,169.197.18.78,desktop-suttonsteve,browning-mccoy.com,suttonsteve@acme.com,richardson.com,suttonsteve,11/17/2018 05:02:12 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-24.bell.net TaskCategory= Logon OpCode= Info RecordNumber= 689647797 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  suttonsteve   Account Domain:  richardson.com   New Logon:   Account Name:  suttonsteve@acme.com   Account Domain:  browning-mccoy.com    Network Information:   Workstation Name:  desktop-suttonsteve   Network Address:  169.197.18.78
1542445241000,4624,61973774-0d0d-4ea5-9769-bd69e009eb51,email-98.bennett.com,0,Audit Success,Security,An account was successfully logged on.,Info,13541539372,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:10 AM,198.103.160.151,desktop-elizabethnelson,johnson.com,elizabethnelson@acme.com,boyd.com,elizabethnelson,11/17/2018 09:02:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-98.bennett.com TaskCategory= Logon OpCode= Info RecordNumber= 13541539372 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  elizabethnelson   Account Domain:  boyd.com   New Logon:   Account Name:  elizabethnelson@acme.com   Account Domain:  johnson.com    Network Information:   Workstation Name:  desktop-elizabethnelson   Network Address:  198.103.160.151
1542445241000,4624,6613643e-1057-4499-968c-7d5bad5bc74d,email-20.ramirez.com,0,Audit Success,Security,An account was successfully logged on.,Info,1961737890,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,169.225.46.86,desktop-carolynanderson,andrade-smith.net,carolynanderson@acme.com,hernandez.com,carolynanderson,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-20.ramirez.com TaskCategory= Logon OpCode= Info RecordNumber= 1961737890 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  carolynanderson   Account Domain:  hernandez.com   New Logon:   Account Name:  carolynanderson@acme.com   Account Domain:  andrade-smith.net    Network Information:   Workstation Name:  desktop-carolynanderson   Network Address:  169.225.46.86
1542445241000,4624,68ae296c-4366-4df8-bc55-a50247579dca,lt-50.mitchell-castillo.biz,0,Audit Success,Security,An account was successfully logged on.,Info,2283630771,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,198.43.208.205,desktop-schultzsandra,parker.com,schultzsandra@acme.com,phillips.com,schultzsandra,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-50.mitchell-castillo.biz TaskCategory= Logon OpCode= Info RecordNumber= 2283630771 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  schultzsandra   Account Domain:  phillips.com   New Logon:   Account Name:  schultzsandra@acme.com   Account Domain:  parker.com    Network Information:   Workstation Name:  desktop-schultzsandra   Network Address:  198.43.208.205
1542445241000,4624,6f3aacd9-d36d-416f-9238-7a74c9107184,srv-53.jackson.org,0,Audit Success,Security,An account was successfully logged on.,Info,8371355277,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:09 AM,192.175.8.38,desktop-deanna93,osborne.net,deanna93@acme.com,curtis.com,deanna93,11/17/2018 09:02:09 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-53.jackson.org TaskCategory= Logon OpCode= Info RecordNumber= 8371355277 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  deanna93   Account Domain:  curtis.com   New Logon:   Account Name:  deanna93@acme.com   Account Domain:  osborne.net    Network Information:   Workstation Name:  desktop-deanna93   Network Address:  192.175.8.38
1542445241000,4624,75552874-ce2c-48fb-978f-ec5d772a8079,lt-61.simmons.com,0,Audit Success,Security,An account was successfully logged on.,Info,1272416511,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,14.73.27.48,desktop-kmiller,atkinson.com,kmiller@acme.com,ross.org,kmiller,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-61.simmons.com TaskCategory= Logon OpCode= Info RecordNumber= 1272416511 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  kmiller   Account Domain:  ross.org   New Logon:   Account Name:  kmiller@acme.com   Account Domain:  atkinson.com    Network Information:   Workstation Name:  desktop-kmiller   Network Address:  14.73.27.48
1542445241000,4624,75a0ec13-51f4-4246-930e-94cacae12485,desktop-33.peterson.com,0,Audit Success,Security,An account was successfully logged on.,Info,9626669056,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:10 AM,192.52.244.52,desktop-jessicaknox,jordan-gibson.com,jessicaknox@acme.com,wolfe.com,jessicaknox,11/17/2018 09:02:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-33.peterson.com TaskCategory= Logon OpCode= Info RecordNumber= 9626669056 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  jessicaknox   Account Domain:  wolfe.com   New Logon:   Account Name:  jessicaknox@acme.com   Account Domain:  jordan-gibson.com    Network Information:   Workstation Name:  desktop-jessicaknox   Network Address:  192.52.244.52
1542445241000,4624,7831c7fc-a4fe-4182-bb4c-f1c7dbb1a26c,db-89.conrad-carpenter.com,0,Audit Success,Security,An account was successfully logged on.,Info,10484723115,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,169.238.20.136,desktop-xmcgee,allen.net,xmcgee@acme.com,johnston.com,xmcgee,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-89.conrad-carpenter.com TaskCategory= Logon OpCode= Info RecordNumber= 10484723115 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  xmcgee   Account Domain:  johnston.com   New Logon:   Account Name:  xmcgee@acme.com   Account Domain:  allen.net    Network Information:   Workstation Name:  desktop-xmcgee   Network Address:  169.238.20.136
1542445241000,4624,78b317e0-ef67-4c0c-a5fe-e1798b6331c6,desktop-76.rivera-melendez.org,0,Audit Success,Security,An account was successfully logged on.,Info,10840618941,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,96.19.209.98,desktop-collinsdavid,fisher-vaughn.net,collinsdavid@acme.com,villegas-murphy.com,collinsdavid,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-76.rivera-melendez.org TaskCategory= Logon OpCode= Info RecordNumber= 10840618941 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  collinsdavid   Account Domain:  villegas-murphy.com   New Logon:   Account Name:  collinsdavid@acme.com   Account Domain:  fisher-vaughn.net    Network Information:   Workstation Name:  desktop-collinsdavid   Network Address:  96.19.209.98
1542445241000,4624,7a5b3190-cabb-4029-ae1b-c546199d4ab0,lt-73.green.org,0,Audit Success,Security,An account was successfully logged on.,Info,170631883,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,198.48.244.118,desktop-rachelwilson,gordon.net,rachelwilson@acme.com,knight.biz,rachelwilson,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-73.green.org TaskCategory= Logon OpCode= Info RecordNumber= 170631883 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  rachelwilson   Account Domain:  knight.biz   New Logon:   Account Name:  rachelwilson@acme.com   Account Domain:  gordon.net    Network Information:   Workstation Name:  desktop-rachelwilson   Network Address:  198.48.244.118
1542445241000,4624,7cd74384-bbae-4623-9722-14bdef275031,srv-84.beard.net,0,Audit Success,Security,An account was successfully logged on.,Info,24846094610,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:09 AM,203.0.83.110,desktop-dorseyjames,terry-gentry.info,dorseyjames@acme.com,jacobson.net,dorseyjames,11/17/2018 09:02:09 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-84.beard.net TaskCategory= Logon OpCode= Info RecordNumber= 24846094610 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  dorseyjames   Account Domain:  jacobson.net   New Logon:   Account Name:  dorseyjames@acme.com   Account Domain:  terry-gentry.info    Network Information:   Workstation Name:  desktop-dorseyjames   Network Address:  203.0.83.110
1542445241000,4624,7dcc18af-7a22-40e2-86d7-1d5d78489873,srv-85.warren.biz,0,Audit Success,Security,An account was successfully logged on.,Info,361642424,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,198.99.96.197,desktop-hsosa,taylor-livingston.net,hsosa@acme.com,lopez.org,hsosa,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-85.warren.biz TaskCategory= Logon OpCode= Info RecordNumber= 361642424 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  hsosa   Account Domain:  lopez.org   New Logon:   Account Name:  hsosa@acme.com   Account Domain:  taylor-livingston.net    Network Information:   Workstation Name:  desktop-hsosa   Network Address:  198.99.96.197
1542445241000,4624,7eb847b7-eedd-468b-8706-171ab59d4dfc,lt-10.downs.com,0,Audit Success,Security,An account was successfully logged on.,Info,2335835151,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:08 AM,198.51.101.244,desktop-christopherleach,martin.com,christopherleach@acme.com,long-cuevas.com,christopherleach,11/17/2018 09:02:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-10.downs.com TaskCategory= Logon OpCode= Info RecordNumber= 2335835151 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  christopherleach   Account Domain:  long-cuevas.com   New Logon:   Account Name:  christopherleach@acme.com   Account Domain:  martin.com    Network Information:   Workstation Name:  desktop-christopherleach   Network Address:  198.51.101.244
1542445241000,4624,81318e05-9509-4cb8-ad77-a1d5d20c09af,web-66.smith.org,0,Audit Success,Security,An account was successfully logged on.,Info,630690618,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:11 PM,192.0.21.207,desktop-michaelhughes,bowman.com,michaelhughes@acme.com,gamble.org,michaelhughes,11/17/2018 05:02:11 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-66.smith.org TaskCategory= Logon OpCode= Info RecordNumber= 630690618 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  michaelhughes   Account Domain:  gamble.org   New Logon:   Account Name:  michaelhughes@acme.com   Account Domain:  bowman.com    Network Information:   Workstation Name:  desktop-michaelhughes   Network Address:  192.0.21.207
1542445241000,4624,84565b50-5937-46f9-90fa-04e4de9aefc4,db-61.obrien.net,0,Audit Success,Security,An account was successfully logged on.,Info,24846094643,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:10 AM,168.184.87.250,desktop-bentondavid,lopez.com,bentondavid@acme.com,meyer.com,bentondavid,11/17/2018 09:02:10 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-61.obrien.net TaskCategory= Logon OpCode= Info RecordNumber= 24846094643 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  bentondavid   Account Domain:  meyer.com   New Logon:   Account Name:  bentondavid@acme.com   Account Domain:  lopez.com    Network Information:   Workstation Name:  desktop-bentondavid   Network Address:  168.184.87.250
